Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,30/36,21/25,8/7,1/4,-,-
2024,22/20,14/13,8/7,-,-,-
2023,4/9,4/6,-,0/3,-,-
2022,4/6,3/5,-,1/1,-,-
2021,0/1,0/1,-,-,-,-
