Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,276/193,156/88,74/62,39/33,5/7,2/3
2024,27/27,22/15,1/4,2/6,2/2,-
2023,36/22,23/8,8/9,5/2,0/1,0/2
2022,23/16,10/9,4/3,5/2,2/1,2/1
2021,13/15,8/7,3/4,2/3,0/1,-
2020,15/19,1/3,10/11,4/5,-,-
2019,43/30,21/11,16/13,5/4,1/2,-
2018,35/27,31/19,1/4,3/4,-,-
2017,41/17,23/8,9/6,9/3,-,-
2016,21/12,10/5,8/5,3/2,-,-
2015,22/8,7/3,14/3,1/2,-,-
