Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,373/355,186/168,96/89,87/94,4/4,-
2024,20/31,9/15,2/9,6/6,3/1,-
2023,34/36,10/16,12/9,12/10,0/1,-
2022,20/36,13/18,3/8,4/10,-,-
2021,23/36,10/16,4/6,8/13,1/1,-
2020,17/25,5/10,7/8,5/7,-,-
2019,33/34,5/7,10/10,18/16,0/1,-
2018,50/33,17/13,15/10,18/10,-,-
2017,31/35,21/23,2/5,8/7,-,-
2016,42/32,33/16,7/10,2/6,-,-
2015,59/27,34/16,20/8,5/3,-,-
2014,33/21,23/14,9/4,1/3,-,-
2013,11/8,6/4,5/2,0/2,-,-
2012,0/1,-,-,0/1,-,-
