Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,166/200,28/49,117/134,4/3,15/10,2/4
2024,18/18,-,10/11,2/1,4/2,2/4
2023,26/23,0/2,23/19,-,3/2,-
2022,37/34,4/2,33/32,-,-,-
2021,11/17,-,11/17,-,-,-
2020,15/8,-,10/6,-,5/2,-
2019,3/12,-,3/10,-,0/2,-
2018,9/14,2/7,7/7,-,-,-
2017,17/17,7/8,6/7,1/1,3/1,-
2016,14/18,4/7,9/9,1/1,0/1,-
2015,2/8,0/1,2/7,-,-,-
2014,13/22,11/19,2/3,-,-,-
2013,1/4,-,1/4,-,-,-
2012,0/5,0/3,0/2,-,-,-
