Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,46/40,43/34,3/4,0/1,0/1,-
2024,5/5,5/5,-,-,-,-
2023,7/8,6/6,1/2,-,-,-
2022,20/11,20/10,-,-,0/1,-
2021,9/8,9/8,-,-,-,-
2020,2/5,2/4,-,0/1,-,-
2019,3/3,1/1,2/2,-,-,-
