Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,29/39,8/11,12/20,5/6,-,4/2
2024,4/9,0/1,3/6,1/2,-,-
2023,9/12,4/4,3/5,2/3,-,-
2022,13/12,1/4,6/5,2/1,-,4/2
2021,3/6,3/2,0/4,-,-,-
