Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,206/134,152/85,32/26,22/23,-,-
2024,24/20,19/15,2/2,3/3,-,-
2023,59/32,51/21,2/3,6/8,-,-
2022,40/28,27/20,5/2,8/6,-,-
2021,47/26,35/15,9/9,3/2,-,-
2020,13/7,4/2,7/2,2/3,-,-
2019,17/13,10/5,7/8,-,-,-
2018,3/2,3/2,-,-,-,-
2015,2/3,2/2,-,0/1,-,-
2014,1/2,1/2,-,-,-,-
2013,0/1,0/1,-,-,-,-
