Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,56/66,47/45,5/14,0/1,-,4/6
2024,18/18,17/13,1/5,-,-,-
2023,20/24,15/14,1/3,0/1,-,4/6
2022,10/5,10/5,-,-,-,-
2019,2/4,1/3,1/1,-,-,-
2017,0/4,0/2,0/2,-,-,-
2016,5/9,4/7,1/2,-,-,-
2015,1/2,0/1,1/1,-,-,-
