Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
24.08.,Molleker R.,2,,,,,,7,3,58%,71% (24/34),76% (19/25),100% (3/3),32% (12/38),47% (9/19),50% (2/4),12,28,73% (43/59),37% (21/57),55% (64/116),5,0,100% (10/10),20% (2/10),60% (12/20),"['3', '2']","['2', '1']",[],[],[],1.13
24.08.,Latinovic S.,0,,,,,,7,3,67%,68% (26/38),53% (10/19),50% (2/4),29% (10/34),24% (6/25),0% (0/3),17,44,63% (36/57),27% (16/59),45% (52/116),5,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],5.35
17.08.,Serdarusic N.,2,,,,,,2,3,61%,74% (32/43),54% (15/28),100% (6/6),12% (4/33),79% (23/29),33% (3/9),9,23,43% (3/7),66% (47/71),44% (25/57),56% (72/128),6,0,100% (9/9),33% (3/9),67% (12/18),"['3', '2', '6', '3']","['4', '2']",[],[],[],-
17.08.,Latinovic S.,0,,,,,,6,8,53%,88% (29/33),21% (6/29),67% (6/9),26% (11/43),46% (13/28),0% (0/6),22,35,78% (7/9),56% (32/57),34% (24/71),44% (56/128),4,4,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],-
10.08.,Agamenone F.,2,,,,,,2,3,62%,74% (29/39),46% (11/24),75% (3/4),35% (9/26),59% (20/34),100% (4/4),4,8,67% (2/3),63% (40/63),50% (27/54),57% (67/117),5,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '3', '0', '5', '0']","['3', '2']",[],[],[],20.0
10.08.,Latinovic S.,0,,,,,,2,6,43%,65% (17/26),41% (14/34),0% (0/4),26% (10/39),54% (13/24),25% (1/4),12,21,75% (3/4),50% (27/54),37% (23/63),43% (50/117),5,0,56% (5/9),11% (1/9),33% (6/18),"['1', '5']",[],[],[],[],1.69
03.08.,Jones M.,2,,,,,,3,5,58%,72% (26/36),54% (14/26),71% (5/7),40% (16/40),54% (20/37),44% (4/9),7,27,67% (4/6),65% (40/62),47% (36/77),55% (76/139),6,0,80% (8/10),40% (4/10),60% (12/20),"['1', '0', '3', '2', '5', '2']","['4', '3']",[],[],[],1.29
03.08.,Latinovic S.,0,,,,,,7,2,52%,60% (24/40),46% (17/37),56% (5/9),28% (10/36),46% (12/26),29% (2/7),19,44,64% (7/11),53% (41/77),35% (22/62),45% (63/139),4,1,60% (6/10),20% (2/10),40% (8/20),"['1', '1', '3', '5']",[],[],[],[],3.39
27.07.,Kivattsev K.,2,,,,,,7,5,65%,80% (32/40),55% (12/22),100% (4/4),31% (11/36),54% (14/26),67% (2/3),16,17,50% (2/4),71% (44/62),40% (25/62),56% (69/124),6,0,100% (10/10),22% (2/9),63% (12/19),"['6', '4']","['5', '3']",[],[],[],1.28
27.07.,Latinovic S.,0,,,,,,8,6,58%,69% (25/36),46% (12/26),33% (1/3),20% (8/40),45% (10/22),0% (0/4),19,28,64% (9/14),60% (37/62),29% (18/62),44% (55/124),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.47
10.06.,Michalski D.,2,,,,,,2,2,60%,71% (24/34),65% (15/23),100% (2/2),25% (7/28),63% (12/19),100% (3/3),68% (39/57),40% (19/47),56% (58/104),7,0,100% (9/9),33% (3/9),67% (12/18),"['2', '1', '5', '2']","['5', '4']",[],[],[],1.09
10.06.,Latinovic S.,0,,,,,,7,1,60%,75% (21/28),37% (7/19),0% (0/3),29% (10/34),35% (8/23),0% (0/2),60% (28/47),32% (18/57),44% (46/104),3,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],6.35
09.06.,Latinovic S.,2,,,,,,11,9,65%,75% (53/71),46% (18/39),60% (3/5),30% (21/69),50% (16/32),44% (4/9),65% (71/110),37% (37/101),51% (108/211),8,2,88% (14/16),27% (4/15),58% (18/31),"['2', '2']","['2', '3']","['3', '1', '5', '1']",[],[],6.85
09.06.,Zapata Miralles B.,1,,,,,,2,3,68%,70% (48/69),50% (16/32),56% (5/9),24% (17/71),54% (21/39),40% (2/5),63% (64/101),35% (39/110),49% (103/211),2,0,73% (11/15),13% (2/16),42% (13/31),"['1', '0']","['2', '0']",[],[],[],1.08
23.04.,Obradovic D.,2,,,,,,"['1', '0', '4', '1']","['2', '1']","['4', '3', '6', '3']",[],[],1.67
23.04.,Latinovic S.,1,,,,,,[],"['5', '5', '7', '5']",[],[],[],2.10
09.03.,Smith K.,2,,,,,,5,2,72%,71% (41/58),43% (10/23),63% (5/8),41% (15/37),47% (15/32),100% (4/4),63% (51/81),43% (30/69),54% (81/150),7,0,73% (8/11),40% (4/10),57% (12/21),"['1', '1', '2', '2', '4', '2']","['3', '4']",[],[],[],1.17
09.03.,Latinovic S.,0,,,,,,4,5,54%,59% (22/37),53% (17/32),0% (0/4),29% (17/58),57% (13/23),38% (3/8),57% (39/69),37% (30/81),46% (69/150),3,1,60% (6/10),27% (3/11),43% (9/21),"['1', '0', '2', '1']","['3', '1']",[],[],[],4.75
28.11.2024,Latinovic S.,2,,,,,,"['2', '2', '4', '2']","['5', '4']",[],[],[],2.89
28.11.2024,Nikles J.,0,,,,,,"['2', '1']",[],[],[],[],1.37
27.11.2024,Latinovic S.,2,,,,,,"['5', '3']",[],"['2', '0', '5', '1']",[],[],1.85
27.11.2024,Fellin P. O.,1,,,,,,[],"['3', '1', '5', '1']",[],[],[],1.85
15.11.2024,Milojevic N.,2,,,,,,"['5', '4']","['1', '0', '6', '5']",[],[],[],-
15.11.2024,Latinovic S.,0,,,,,,[],"['2', '2']",[],[],[],-
14.11.2024,Latinovic S.,2,,,,,,"['2', '1']","['1', '0', '3', '2', '6', '3']",[],[],[],2.08
14.11.2024,Elsayed A.,0,,,,,,[],"['2', '2']",[],[],[],1.69
13.11.2024,Latinovic S.,2,,,,,,"['4', '2', '6', '2']","['3', '1', '6', '2']",[],[],[],-
13.11.2024,Nedelko I.,0,,,,,,[],[],[],[],[],-
23.10.2024,Sultanov K.,2,,,,,,"['2', '0']","['5', '4']","['1', '0', '3', '2', '6', '3']",[],[],1.05
23.10.2024,Latinovic S.,1,,,,,,"['4', '5']",[],"['1', '1']",[],[],7.85
26.09.2024,Erhard M.,2,,,,,,"['1', '0', '3', '0', '5', '2']","['5', '4']",[],[],[],1.08
26.09.2024,Latinovic S.,0,,,,,,"['1', '3']",[],[],[],[],6.61
25.09.2024,Latinovic S.,2,,,,,,"['2', '0', '6', '2']","['4', '4', '7', '5']",[],[],[],1.02
25.09.2024,Radojicic A.,0,,,,,,[],"['3', '2']",[],[],[],10.50
08.09.2024,Cid Subervi R.,2,,,,,,"['1', '0', '3', '0']","['2', '1']",[],[],[],1.19
08.09.2024,Latinovic S.,0,,,,,,[],[],[],[],[],4.37
07.09.2024,Latinovic S.,2,,,,,,"['2', '4']","['2', '0']","['3', '2', '5', '4']",[],[],2.24
07.09.2024,Verbin P.,1,,,,,,"['1', '0', '4', '1']","['3', '4']","['3', '3']",[],[],1.60
06.09.2024,Latinovic S.,2,,,,,,"['2', '0', '4', '0', '5', '1']","['1', '0']",[],[],[],2.10
06.09.2024,Markovic S.,0,,,,,,"['1', '4']",[],[],[],[],1.68
05.09.2024,Latinovic S.,2,,,,,,"['2', '0']","['1', '0', '5', '2']",[],[],[],1.98
05.09.2024,Petrov A.,0,,,,,,[],[],[],[],[],1.75
04.09.2024,Latinovic S.,2,,,,,,"['3', '1', '6', '2']","['5', '3']",[],[],[],1.48
04.09.2024,Pinter P. L.,0,,,,,,[],[],[],[],[],2.53
28.08.2024,Obradovic D.,2,,,,,,"['1', '0']","['6', '5']",[],[],[],1.23
28.08.2024,Latinovic S.,0,,,,,,[],[],[],[],[],3.86
15.08.2024,Compagnucci T.,2,,,,,,"['4', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.43
15.08.2024,Latinovic S.,0,,,,,,[],[],[],[],[],2.68
14.08.2024,Latinovic S.,2,,,,,,"['3', '1', '5', '1']","['2', '1']",[],[],[],1.02
14.08.2024,Kostic S.,0,,,,,,[],"['5', '5']",[],[],[],11.10
12.06.2019,Zhu E.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.02
12.06.2019,Latinovic S.,0,,,,,,[],[],[],[],[],12.50
