Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,71/51,49/34,9/8,0/1,-,13/8
2024,33/15,33/15,-,-,-,-
2023,14/6,3/1,-,-,-,11/5
2022,2/3,-,-,-,-,2/3
2021,10/11,2/5,8/6,-,-,-
2019,1/2,-,1/2,-,-,-
2018,3/5,3/4,-,0/1,-,-
2017,8/6,8/6,-,-,-,-
2016,0/3,0/3,-,-,-,-
