Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

ITF MEN - SINGLES M15 Sharm ElSheikh 14 (Egypt),hard,header
ITF MEN - SINGLES M25 Antalya 3 (Turkey),clay,header
15.02.2024,Shyla Y.,2,,,,,,[],[],[],[],[],0
15.02.2024,Dumitru A. C.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Shymkent 4 (Kazakhstan),clay,header
03.06.2021,Shyla Y.,0,,,,,,[],[],[],[],[],0
03.06.2021,Lavagno E.,2,,,,,,[],[],[],[],[],0
02.06.2021,Shyla Y.,2,,,,,,[],[],[],[],[],0
02.06.2021,Fayziev S.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Shymkent 3 (Kazakhstan),clay,header
26.05.2021,Shyla Y.,0,,,,,,[],[],[],[],[],0
26.05.2021,Fufygin M.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Shymkent 2 (Kazakhstan),clay,header
14.04.2021,Shyla Y.,0,,,,,,[],[],[],[],[],0
14.04.2021,Lomakin G.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Shymkent (Kazakhstan),clay,header
07.04.2021,Shyla Y.,1,,,,,,[],[],[],[],[],0
07.04.2021,Vidal Azorin J. F.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Kazan (Russia),hard,header
11.03.2021,Shyla Y.,0,,,,,,[],[],[],[],[],0
11.03.2021,Zakharov A.,2,,,,,,[],[],[],[],[],0
10.03.2021,Shyla Y.,2,,,,,,[],[],[],[],[],0
10.03.2021,Kiyamov T.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Nur-Sultan 2 (Kazakhstan),hard,header
12.02.2021,Shyla Y.,0,,,,,,[],[],[],[],[],0
12.02.2021,Dembek M.,2,,,,,,[],[],[],[],[],0
11.02.2021,Shyla Y.,2,,,,,,[],[],[],[],[],0
11.02.2021,Dalla Valle E.,0,,,,,,[],[],[],[],[],0
10.02.2021,Shyla Y.,2,,,,,,[],[],[],[],[],0
10.02.2021,Haliak M.,1,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Cairo 5 (Egypt),clay,header
02.12.2020,Shyla Y.,1,,,,,,[],[],[],[],[],0
02.12.2020,Torres J. B.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm El Sheikh 14 (Egypt),hard,header
18.11.2020,Shyla Y.,0,,,,,,[],[],[],[],[],0
18.11.2020,Maamoun K.M.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm El Sheikh 12 (Egypt),hard,header
06.11.2020,Shyla Y.,0,,,,,,[],[],[],[],[],0
06.11.2020,Chrysochos P.,2,,,,,,[],[],[],[],[],0
05.11.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
05.11.2020,Bobrov B.,1,,,,,,[],[],[],[],[],0
04.11.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
04.11.2020,Boyer T.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 4 (Tunisia),hard,header
30.09.2020,Shyla Y.,0,,,,,,[],[],[],[],[],0
30.09.2020,Parker S.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 13 (Tunisia),hard,header
23.09.2020,Shyla Y.,1,,,,,,[],[],[],[],[],0
23.09.2020,Echargui M.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Novomoskovsk (Ukraine),clay,header
05.09.2020,Shyla Y.,1,,,,,,[],[],[],[],[],0
05.09.2020,Bobrov B.,2,,,,,,[],[],[],[],[],0
04.09.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
04.09.2020,Yevseyev D.,0,,,,,,[],[],[],[],[],0
03.09.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
03.09.2020,Bielinskyi V.,1,,,,,,[],[],[],[],[],0
02.09.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
02.09.2020,Kravchenko G.,1,,,,,,[],[],[],[],[],0
EXHIBITION - MEN Others matches (World),-,header
15.05.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
15.05.2020,Golinko A.,1,,,,,,[],[],[],[],[],0
14.05.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
14.05.2020,Biaskosty E.,1,,,,,,[],[],[],[],[],0
05.05.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
05.05.2020,Bardzin A.,0,,,,,,[],[],[],[],[],0
02.05.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
02.05.2020,Liutarevich I.,1,,,,,,[],[],[],[],[],0
02.05.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
02.05.2020,Narkevich Y.,1,,,,,,[],[],[],[],[],0
01.05.2020,Shyla Y.,1,,,,,,[],[],[],[],[],0
01.05.2020,Liutarevich I.,2,,,,,,[],[],[],[],[],0
29.04.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
29.04.2020,Basalyha T.,0,,,,,,[],[],[],[],[],0
28.04.2020,Shyla Y.,2,,,,,,[],[],[],[],[],0
28.04.2020,Golinko A.,0,,,,,,[],[],[],[],[],0
