Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,254/207,35/21,132/120,66/51,15/12,6/3
2023,9/8,-,3/6,0/2,-,6/0
2022,2/9,0/1,0/3,2/5,-,-
2021,25/30,6/8,5/11,11/8,3/2,0/1
2020,24/17,18/5,2/4,4/8,-,-
2019,37/32,-,20/20,14/6,3/6,-
2018,38/33,-,20/23,9/6,9/4,-
2017,46/25,2/2,33/15,11/6,-,0/2
2016,21/11,0/1,12/9,9/1,-,-
2015,10/7,-,10/7,-,-,-
2014,6/10,-,6/9,0/1,-,-
2013,25/17,2/1,21/12,2/4,-,-
2012,4/5,-,0/1,4/4,-,-
2011,7/3,7/3,-,-,-,-
