Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
20.07.,Suarez B.,2,,,,,,3,4,52%,67% (26/39),39% (14/36),29% (2/7),47% (23/49),50% (13/26),64% (7/11),53% (40/75),48% (35/73),51% (75/148),5,0,62% (8/13),50% (7/14),56% (15/27),"['1', '0', '5', '4']","['1', '0', '3', '4']","['2', '0', '4', '0', '6', '2']",[],[],5.92
20.07.,Cazacu D. N.,1,,,,,,1,2,65%,53% (26/49),50% (13/26),36% (4/11),33% (13/39),61% (22/36),71% (5/7),52% (38/73),47% (35/75),49% (73/148),5,0,50% (7/14),38% (5/13),44% (12/27),"['2', '2']","['1', '1', '4', '2', '5', '3']","['2', '5']",[],[],1.11
06.07.,Albot R.,2,,,,,,1,1,68%,65% (22/34),63% (10/16),67% (6/9),44% (20/45),59% (23/39),50% (6/12),64% (32/50),51% (43/84),56% (75/134),5,0,67% (6/9),60% (6/10),63% (12/19),"['1', '2', '2', '3', '5', '4']","['1', '0', '5', '2', '6', '3']",[],[],[],1.15
06.07.,Cazacu D. N.,0,,,,,,4,6,54%,56% (25/45),41% (16/39),50% (6/12),35% (12/34),38% (6/16),33% (3/9),49% (41/84),36% (18/50),44% (59/134),5,0,40% (4/10),33% (3/9),37% (7/19),"['2', '0', '3', '1']","['3', '5']",[],[],[],4.95
20.06.,Scomparin P. R.,2,,,,,,"['1', '0', '2', '1', '4', '1', '6', '1']","['3', '3', '4', '4', '7', '5']",[],[],[],-
20.06.,Cazacu D. N.,0,,,,,,"['1', '1']","['3', '2', '4', '3']",[],[],[],-
19.06.,Cazacu D. N.,2,,,,,,"['2', '2']","['2', '2']","['1', '0']",[],[],-
19.06.,Boros A.,1,,,,,,"['1', '0', '6', '5']","['1', '0']","['5', '5']",[],[],-
18.06.,Cazacu D. N.,2,,,,,,"['3', '3']","['1', '0', '4', '5']","['3', '4', '5', '4']",[],[],-
18.06.,Ujvary M.,1,,,,,,"['2', '1']","['1', '1', '4', '2', '7', '5']","['4', '2']",[],[],-
12.06.,Grzegorzewski O.,2,,,,,,"['3', '4', '6', '5']","['1', '0', '5', '2']",[],[],[],-
12.06.,Cazacu D. N.,0,,,,,,"['2', '0']",[],[],[],[],-
11.06.,Cazacu D. N.,2,,,,,,"['3', '2', '5', '2']","['3', '4']","['2', '0', '5', '3']",[],[],1.26
11.06.,Coman M. A.,1,,,,,,[],"['4', '2']","['1', '2']",[],[],3.54
03.06.,Castagnola L.,2,,,,,,"['3', '4', '5', '4']","['1', '0', '3', '2']",[],[],[],1.23
03.06.,Cazacu D. N.,0,,,,,,"['4', '2']","['2', '2', '5', '5']",[],[],[],3.81
30.05.,Compagnucci T.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '2', '6', '5']",[],[],[],1.52
30.05.,Cazacu D. N.,0,,,,,,[],"['2', '2', '5', '5']",[],[],[],2.31
29.05.,Cazacu D. N.,1,,,,,,"['1', '1']","['1', '2', '3', '4', '5', '4']","['1', '0', '3', '0']",[],[],-
29.05.,Lipp M.,1,,,,,,"['1', '0', '2', '1', '4', '1', '6', '1']","['2', '0', '3', '1']",[],[],[],-
28.05.,Cazacu D. N.,2,,,,,,"['2', '0', '4', '0', '6', '2']","['1', '1', '3', '1', '5', '3']",[],[],[],-
28.05.,Jovic N.,0,,,,,,"['1', '4']","['1', '0', '3', '4']",[],[],[],-
21.05.,Tomescu D. A.,2,,,,,,"['2', '1', '3', '2']","['1', '0', '4', '3', '6', '3']",[],[],[],1.34
21.05.,Cazacu D. N.,0,,,,,,"['2', '2']","['1', '1']",[],[],[],3.04
15.05.,Jorgensen S. G.,2,,,,,,"['1', '0', '3', '4', '4', '5', '6', '5']","['2', '5']","['4', '2']",[],[],-
15.05.,Cazacu D. N.,1,,,,,,"['1', '1', '3', '1', '5', '3']","['3', '1', '5', '1']",[],[],[],-
14.05.,Cazacu D. N.,2,,,,,,[],"['1', '2', '4', '3']","['1', '2', '3', '2', '5', '2']",[],[],-
14.05.,Blanch D.,1,,,,,,"['2', '1', '4', '1', '6', '1']","['2', '0']","['2', '0']",[],[],-
08.05.,Jianu F. C.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '6', '3']",[],[],[],-
08.05.,Cazacu D. N.,0,,,,,,[],[],[],[],[],-
07.05.,Cazacu D. N.,2,,,,,,"['1', '1', '3', '1', '5', '1']","['2', '1', '5', '2']",[],[],[],-
07.05.,Filipache R. V.,0,,,,,,"['1', '0']",[],[],[],[],-
20.04.,Meda J.,2,,,,,,3,0,71%,65% (51/78),53% (17/32),43% (3/7),38% (23/61),57% (17/30),88% (7/8),62% (68/110),44% (40/91),54% (108/201),8,0,75% (12/16),44% (7/16),59% (19/32),"['1', '0', '4', '1']","['3', '2', '6', '5']","['1', '1', '5', '5', '7', '5']",[],[],4.75
20.04.,Cazacu D. N.,1,,,,,,1,4,67%,62% (38/61),43% (13/30),13% (1/8),35% (27/78),47% (15/32),57% (4/7),56% (51/91),38% (42/110),46% (93/201),2,2,56% (9/16),25% (4/16),41% (13/32),[],"['3', '3', '6', '6']","['1', '0', '5', '4']",[],[],1.16
14.04.,Kalyanpur A.,2,,,,,,6,0,76%,66% (33/50),56% (9/16),0% (0/1),39% (14/36),38% (3/8),75% (3/4),64% (42/66),39% (17/44),54% (59/110),7,0,90% (9/10),33% (3/9),63% (12/19),"['2', '0']","['1', '2', '5', '4']",[],[],[],2.99
