Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,52/74,20/37,25/24,-,-,7/13
2024,13/13,5/6,8/7,-,-,-
2023,22/30,7/9,8/8,-,-,7/13
2022,16/20,7/13,9/7,-,-,-
2021,1/10,1/8,0/2,-,-,-
2020,0/1,0/1,-,-,-,-
