Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,9/13,3/4,6/8,0/1,-,-
2024,5/8,0/1,5/7,-,-,-
2023,3/4,3/3,-,0/1,-,-
2022,1/1,-,1/1,-,-,-
