Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,188/146,146/110,17/17,20/19,-,5/0
2024,19/12,10/9,3/2,1/1,-,5/0
2023,31/23,29/20,1/2,1/1,-,-
2022,16/11,9/5,4/3,3/3,-,-
2021,44/22,35/18,-,9/4,-,-
2020,9/2,9/2,-,-,-,-
2019,11/12,8/10,3/2,-,-,-
2018,17/18,14/15,-,3/3,-,-
2017,13/9,13/8,-,0/1,-,-
2016,7/13,5/10,-,2/3,-,-
2015,20/18,13/9,6/6,1/3,-,-
2014,1/6,1/4,0/2,-,-,-
