Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,109/84,0/1,95/74,2/1,-,12/8
2024,32/15,0/1,27/14,-,-,5/0
2023,29/22,-,23/17,2/1,-,4/4
2022,25/16,-,23/14,-,-,2/2
2021,3/5,-,2/4,-,-,1/1
2020,6/6,-,6/6,-,-,-
2019,10/12,-,10/11,-,-,0/1
2018,2/2,-,2/2,-,-,-
2017,2/3,-,2/3,-,-,-
2016,0/3,-,0/3,-,-,-
