Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,57/54,2/2,45/42,10/10,-,-
2024,15/14,-,15/14,-,-,-
2023,24/19,-,15/13,9/6,-,-
2022,15/17,2/2,12/12,1/3,-,-
2021,3/3,-,3/3,-,-,-
2017,0/1,-,-,0/1,-,-
