Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,371/228,87/52,262/161,7/10,1/2,14/3
2024,30/22,6/5,23/15,1/1,0/1,-
2023,58/27,9/5,37/19,1/2,-,11/1
2022,35/31,4/8,27/18,0/2,1/1,3/2
2021,36/25,18/10,18/14,0/1,-,-
2020,56/24,43/16,10/7,3/1,-,-
2019,38/27,4/4,34/23,-,-,-
2018,37/24,3/2,34/21,0/1,-,-
2017,32/23,0/2,31/20,1/1,-,-
2016,26/12,-,25/11,1/1,-,-
2015,10/7,-,10/7,-,-,-
2014,8/4,-,8/4,-,-,-
2013,5/2,-,5/2,-,-,-
