Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,129/126,10/17,108/98,3/5,8/6,-
2024,15/11,-,12/10,-,3/1,-
2023,13/14,0/1,10/11,-,3/2,-
2022,46/28,-,46/28,-,-,-
2021,18/29,-,15/24,3/5,-,-
2020,7/3,-,7/3,-,-,-
2019,3/12,2/7,1/5,-,-,-
2018,10/14,8/8,0/4,-,2/2,-
2017,5/5,-,5/5,-,-,-
2016,12/10,0/1,12/8,-,0/1,-
