Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,189/122,59/55,104/54,25/11,0/1,1/1
2024,21/19,4/4,12/12,4/3,-,1/0
2023,48/25,1/4,44/18,3/3,-,-
2022,33/22,4/4,27/14,2/3,-,0/1
2021,45/19,11/11,20/7,14/1,-,-
2020,27/14,27/14,-,-,-,-
2019,12/17,9/14,1/1,2/1,0/1,-
2017,3/5,3/4,0/1,-,-,-
2016,0/1,-,0/1,-,-,-
