Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,53/62,40/44,11/16,2/2,-,-
2024,27/23,27/21,0/2,-,-,-
2023,19/26,12/18,5/6,2/2,-,-
2022,3/6,1/3,2/3,-,-,-
2021,4/7,0/2,4/5,-,-,-
