Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,220/186,20/26,173/129,0/3,27/25,0/3
2024,30/23,1/1,17/15,0/3,12/4,-
2023,42/34,4/7,37/22,-,1/4,0/1
2022,41/25,3/2,38/20,-,0/3,-
2021,6/5,-,6/5,-,-,-
2019,8/15,2/5,5/6,-,1/3,0/1
2018,35/29,4/6,26/19,-,5/4,-
2017,25/25,3/2,19/19,-,3/4,-
2016,2/6,-,2/4,-,0/1,0/1
2015,20/13,2/1,13/10,-,5/2,-
2014,1/4,0/1,1/3,-,-,-
2013,9/6,1/1,8/5,-,-,-
2012,1/1,-,1/1,-,-,-
