Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,262/150,212/95,41/33,3/11,3/8,3/3
2024,31/24,25/13,5/8,-,0/3,1/0
2023,36/28,24/14,9/7,1/5,1/2,1/0
2022,35/35,26/15,6/12,0/3,2/2,1/3
2021,56/16,52/12,2/1,2/2,0/1,-
2020,36/14,18/9,18/4,0/1,-,-
2019,46/20,46/20,-,-,-,-
2018,11/7,10/6,1/1,-,-,-
2017,5/2,5/2,-,-,-,-
2016,6/4,6/4,-,-,-,-
