Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,111/64,43/30,48/20,16/9,2/5,2/0
2024,29/19,6/4,20/10,-,2/5,1/0
2023,41/23,18/11,10/6,12/6,-,1/0
2022,39/17,17/10,18/4,4/3,-,-
2021,1/4,1/4,-,-,-,-
2020,1/1,1/1,-,-,-,-
