Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,145/112,21/25,120/85,4/2,-,-
2023,32/26,4/7,28/19,-,-,-
2022,26/19,-,25/18,1/1,-,-
2020,1/1,1/1,-,-,-,-
2019,24/18,7/5,14/12,3/1,-,-
2018,25/25,6/9,19/16,-,-,-
2017,30/18,0/1,30/17,-,-,-
2016,4/3,3/2,1/1,-,-,-
2015,3/2,-,3/2,-,-,-
