Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,321/190,234/121,55/46,28/22,-,4/1
2024,37/21,37/16,0/2,0/3,-,-
2023,42/22,32/15,2/2,4/4,-,4/1
2022,57/29,36/20,11/3,10/6,-,-
2021,29/27,20/18,8/8,1/1,-,-
2020,38/24,20/13,14/9,4/2,-,-
2019,33/25,22/13,4/8,7/4,-,-
2018,43/23,27/10,16/13,-,-,-
2017,12/4,10/3,-,2/1,-,-
2016,0/1,-,0/1,-,-,-
2015,6/2,6/2,-,-,-,-
2014,12/4,12/4,-,-,-,-
2013,8/4,8/4,-,-,-,-
2012,4/3,4/3,-,-,-,-
2011,0/1,-,-,0/1,-,-
