Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,247/127,120/69,111/40,6/14,0/1,10/3
2024,36/13,15/9,19/3,-,0/1,2/0
2023,58/33,50/24,6/4,0/3,-,2/2
2022,48/22,19/8,26/11,1/2,-,2/1
2021,43/14,2/4,36/8,1/2,-,4/0
2020,2/2,-,2/2,-,-,-
2019,12/6,8/5,4/1,-,-,-
2018,13/6,-,11/5,2/1,-,-
2017,6/9,3/6,1/1,2/2,-,-
2016,25/15,23/9,2/3,0/3,-,-
2015,4/6,0/3,4/2,0/1,-,-
2014,0/1,0/1,-,-,-,-
