Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,407/243,185/106,136/72,55/46,22/12,9/7
2024,25/24,9/11,7/9,3/1,4/3,2/0
2023,39/24,6/5,14/10,9/5,7/2,3/2
2022,34/29,17/8,5/6,2/9,7/4,3/2
2021,62/20,37/12,11/3,10/4,3/1,1/0
2020,18/9,12/5,3/1,3/2,-,0/1
2019,27/28,18/13,4/4,4/8,1/1,0/2
2018,22/13,14/6,3/4,5/3,-,-
2017,60/23,16/12,33/8,11/2,0/1,-
2016,57/27,28/12,26/10,3/5,-,-
2015,40/29,17/12,18/11,5/6,-,-
2014,22/13,11/8,11/4,0/1,-,-
2013,1/2,-,1/2,-,-,-
2012,0/2,0/2,-,-,-,-
