Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,66/56,3/3,62/48,0/1,-,1/4
2024,12/9,-,12/8,0/1,-,-
2023,3/6,-,2/2,-,-,1/4
2022,15/6,-,15/6,-,-,-
2021,18/19,-,18/19,-,-,-
2020,3/4,3/3,0/1,-,-,-
2019,10/8,-,10/8,-,-,-
2018,5/4,-,5/4,-,-,-
