Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
01.02.,Duckworth J.,2,,,,,,3,0,72%,91% (21/23),78% (7/9),0% (0/0),44% (12/27),75% (12/16),63% (5/8),88% (28/32),56% (24/43),69% (52/75),8,0,100% (7/7),71% (5/7),86% (12/14),"['3', '1', '5', '1']","['1', '0', '3', '0', '6', '1']",[],[],[],-
01.02.,Hadigian E.,0,,,,,,6,3,63%,56% (15/27),25% (4/16),38% (3/8),9% (2/23),22% (2/9),0% (0/0),44% (19/43),13% (4/32),31% (23/75),2,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],12.50
16.10.2024,Suresh D.,2,,,,,,"['2', '4']","['3', '3', '7', '5']","['2', '0', '4', '0', '6', '0']",[],[],1.28
16.10.2024,Hadigian E.,1,,,,,,"['1', '0', '4', '1']","['2', '1']",[],[],[],3.40
09.10.2024,Kim A.,2,,,,,,"['2', '0', '4', '0']","['1', '0', '4', '1']",[],[],[],1.15
09.10.2024,Hadigian E.,0,,,,,,[],"['2', '4']",[],[],[],4.89
04.09.2024,Hadigian E.,1,,,,,,"['1', '0']","['3', '2', '4', '5']",[],[],[],1.27
04.09.2024,Horoz A.,1,,,,,,[],"['3', '3', '5', '3', '7', '5']","['2', '0', '4', '0']",[],[],3.51
29.08.2024,Story J.,2,,,,,,"['2', '2', '4', '2', '6', '2']","['2', '0', '5', '1']",[],[],[],1.43
29.08.2024,Hadigian E.,0,,,,,,"['2', '1']",[],[],[],[],2.68
28.08.2024,Hadigian E.,2,,,,,,"['3', '4']","['2', '0', '3', '1']","['2', '1', '5', '2']",[],[],3.37
28.08.2024,Johns G.,1,,,,,,"['3', '1']","['1', '2']",[],[],[],1.29
