Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Montevideo (Uruguay),clay,header
CHALLENGER MEN - SINGLES :  Montevideo (Uruguay),clay,header
12.11. 20:40,Comesana F.,0,6^2,,,,,0,2,68%,71% (20/28),54% (7/13),50% (1/2),22% (4/18),37% (7/19),50% (1/2),66% (27/41),30% (11/37),49% (38/78),2,0,83% (5/6),17% (1/6),50% (6/12),"['4', '4']",[],[],[],[],1.64
12.11. 20:40,Torres J. B.,1,7^7,,,,,0,0,49%,78% (14/18),63% (12/19),50% (1/2),29% (8/28),46% (6/13),50% (1/2),70% (26/37),34% (14/41),51% (40/78),8,0,83% (5/6),17% (1/6),50% (6/12),"['4', '3']",[],[],[],[],2.17
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
CHALLENGER MEN - SINGLES :  Lima 2 (Peru),clay,header
09.11. 06:05,Comesana F.,1,6,6^3,1,,,1,4,73%,59% (43/73),41% (11/27),50% (4/8),31% (20/65),46% (19/41),19% (3/16),54% (54/100),37% (39/106),45% (93/206),5,0,71% (10/14),20% (3/15),45% (13/29),"['4', '2', '6', '4']","['3', '3']",[],[],[],1.64
09.11. 06:05,Kopriva V.,2,4,7^7,6,,,2,1,61%,69% (45/65),54% (22/41),81% (13/16),41% (30/73),59% (16/27),50% (4/8),63% (67/106),46% (46/100),55% (113/206),5,0,80% (12/15),29% (4/14),55% (16/29),"['3', '4']","['3', '2']","['2', '0', '4', '0']",[],[],2.17
08.11. 06:10,Comesana F.,2,6,6,,,,5,1,75%,59% (30/51),71% (12/17),86% (6/7),48% (14/29),75% (15/20),56% (5/9),62% (42/68),59% (29/49),61% (71/117),9,0,88% (7/8),71% (5/7),80% (12/15),"['2', '0', '5', '1', '6', '2']","['2', '0', '5', '1']",[],[],[],1.18
08.11. 06:10,Villanueva G.,0,2,1,,,,0,2,59%,52% (15/29),25% (5/20),44% (4/9),41% (21/51),29% (5/17),14% (1/7),41% (20/49),38% (26/68),39% (46/117),1,0,29% (2/7),13% (1/8),20% (3/15),"['2', '5']",[],[],[],[],4.51
05.11. 21:40,Comesana F.,2,6,1,6,,,2,2,70%,62% (31/50),43% (9/21),20% (1/5),33% (20/60),59% (17/29),57% (4/7),56% (40/71),42% (37/89),49% (78/160),6,0,69% (9/13),29% (4/14),48% (13/27),"['1', '2', '4', '3']",[],"['4', '4', '6', '4']",[],[],1.70
05.11. 21:40,Boyer T.,1,4,6,4,,,1,1,67%,67% (40/60),41% (12/29),43% (3/7),38% (19/50),57% (12/21),80% (4/5),58% (52/89),44% (31/71),52% (83/160),4,0,71% (10/14),31% (4/13),52% (14/27),"['2', '0']","['3', '1', '5', '1']","['1', '0']",[],[],2.07
CHALLENGER MEN - SINGLES :  Guayaquil (Ecuador),clay,header
01.11. 05:00,Comesana F.,0,3,4,,,,0,1,59%,56% (23/41),45% (13/29),50% (4/8),40% (19/47),37% (7/19),40% (2/5),51% (36/70),39% (26/66),46% (62/136),4,0,56% (5/9),20% (2/10),37% (7/19),"['1', '0', '3', '4']",[],[],[],[],1.11
01.11. 05:00,Barrena A.,2,6,6,,,,2,1,71%,60% (28/47),63% (12/19),60% (3/5),44% (18/41),55% (16/29),50% (4/8),61% (40/66),49% (34/70),54% (74/136),6,0,80% (8/10),44% (4/9),63% (12/19),"['2', '2', '4', '2', '5', '3']","['1', '0']",[],[],[],6.03
30.10. 04:55,Comesana F.,2,6,6,,,,7,2,67%,85% (22/26),62% (8/13),0% (0/0),56% (14/25),85% (11/13),71% (5/7),77% (30/39),66% (25/38),71% (55/77),8,0,100% (7/7),83% (5/6),92% (12/13),"['2', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],13.60
30.10. 04:55,Castro F.,0,1,0,,,,0,2,66%,44% (11/25),15% (2/13),29% (2/7),15% (4/26),38% (5/13),0% (0/0),34% (13/38),23% (9/39),29% (22/77),2,0,17% (1/6),0% (0/7),8% (1/13),[],[],[],[],[],0
CHALLENGER MEN - SINGLES :  Campinas (Brazil),clay,header
16.10. 19:35,Comesana F.,0,4,3,,,,1,6,42%,61% (14/23),38% (12/32),55% (6/11),0 km/h,0 km/h,29% (11/38),59% (17/29),60% (3/5),47% (26/55),42% (28/67),44% (54/122),5,0,44% (4/9),30% (3/10),37% (7/19),"['2', '3', '3', '4']","['1', '2']",[],[],[],1.31
16.10. 19:35,Ficovich J. P.,2,6,6,,,,3,4,57%,71% (27/38),41% (12/29),40% (2/5),0 km/h,0 km/h,39% (9/23),63% (20/32),45% (5/11),58% (39/67),53% (29/55),56% (68/122),5,0,70% (7/10),56% (5/9),63% (12/19),"['2', '0', '4', '2', '6', '4']","['2', '0', '3', '1']",[],[],[],3.26
15.10. 00:00,Comesana F.,2,7,6,,,,3,3,59%,73% (24/33),74% (17/23),0% (0/1),0 km/h,0 km/h,31% (11/36),54% (14/26),75% (3/4),73% (41/56),40% (25/62),56% (66/118),6,0,91% (10/11),27% (3/11),59% (13/22),"['7', '5']","['4', '4', '6', '4']",[],[],[],1.18
