Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,94/79,65/51,25/24,2/3,-,2/1
2024,6/5,6/5,-,-,-,-
2023,21/14,17/9,2/3,2/2,-,-
2022,35/26,18/16,17/10,-,-,-
2021,27/25,22/17,5/8,-,-,-
2020,3/3,-,1/2,-,-,2/1
2018,2/5,2/3,0/1,0/1,-,-
2017,0/1,0/1,-,-,-,-
