Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,66/73,3/4,62/65,1/4,-,-
2024,15/17,-,14/15,1/2,-,-
2023,13/15,-,13/15,-,-,-
2022,11/19,-,11/18,0/1,-,-
2021,17/12,3/4,14/8,-,-,-
2019,6/6,-,6/6,-,-,-
2018,4/4,-,4/3,0/1,-,-
