Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,43/27,6/8,32/17,5/2,-,-
2024,23/16,6/8,12/6,5/2,-,-
2023,18/8,-,18/8,-,-,-
2022,0/1,-,0/1,-,-,-
2021,2/2,-,2/2,-,-,-
