Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,58/53,8/7,21/16,29/30,-,-
2024,27/21,8/6,14/7,5/8,-,-
2023,25/23,0/1,5/7,20/15,-,-
2022,6/6,-,2/1,4/5,-,-
2021,0/1,-,-,0/1,-,-
2020,0/2,-,0/1,0/1,-,-
