Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,19/19,1/1,14/15,1/2,-,3/1
2024,8/8,1/1,7/7,-,-,-
2023,10/7,-,6/5,1/1,-,3/1
2022,1/3,-,1/2,0/1,-,-
2019,0/1,-,0/1,-,-,-
