Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,199/142,17/5,157/125,25/12,-,-
2024,32/22,-,26/21,6/1,-,-
2023,25/22,1/1,22/20,2/1,-,-
2022,23/17,-,23/17,-,-,-
2021,30/18,-,22/13,8/5,-,-
2020,15/5,13/3,2/2,-,-,-
2019,18/8,-,14/7,4/1,-,-
2018,4/5,-,3/4,1/1,-,-
2017,12/9,-,12/8,0/1,-,-
2016,15/11,-,11/9,4/2,-,-
2015,10/14,-,10/14,-,-,-
2014,14/10,3/1,11/9,-,-,-
2013,1/1,-,1/1,-,-,-
