Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,207/148,93/61,99/78,8/4,0/1,7/4
2024,38/27,12/8,26/19,-,-,-
2023,30/19,5/3,22/15,3/1,-,-
2022,41/16,29/8,11/6,1/1,0/1,-
2021,20/12,12/7,1/1,-,-,7/4
2020,30/35,25/26,5/9,-,-,-
2019,25/17,9/5,16/12,-,-,-
2018,17/12,1/3,14/8,2/1,-,-
2017,5/8,0/1,3/6,2/1,-,-
2016,1/2,-,1/2,-,-,-
