Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,81/137,59/95,19/28,0/7,-,3/7
2024,25/30,19/23,6/7,-,-,-
2023,19/29,17/21,2/5,0/3,-,-
2022,25/33,15/19,7/7,-,-,3/7
2021,8/16,5/12,3/3,0/1,-,-
2020,2/15,1/8,1/6,0/1,-,-
2019,0/9,0/7,-,0/2,-,-
2018,2/3,2/3,-,-,-,-
2017,0/2,0/2,-,-,-,-
