Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
27.08.,Banerjee S.,2,,,,,,"['1', '1', '3', '1', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.18
27.08.,Ratti L.,0,,,,,,"['1', '0']",[],[],[],[],4.47
26.08.,Ratti L.,2,,,,,,"['1', '0', '3', '0', '6', '1']","['2', '0', '4', '0']",[],[],[],1.20
26.08.,Camargo Lima E.,0,,,,,,[],[],[],[],[],4.18
27.06.,Bennani R.,2,,,,,,"['1', '0', '3', '0']","['1', '0', '2', '3']","['1', '1', '3', '1']",[],[],1.55
27.06.,Ratti L.,1,,,,,,[],"['1', '1', '3', '1', '5', '3']","['1', '0']",[],[],2.32
26.06.,Ratti L.,2,,,,,,"['2', '0']","['2', '1', '4', '3']",[],[],[],1.33
26.06.,Timini A.,0,,,,,,[],"['2', '2']",[],[],[],3.09
25.06.,Ratti L.,2,,,,,,"['1', '0', '2', '1', '4', '1', '5', '2']","['1', '0', '3', '0', '5', '0', '6', '1']",[],[],[],1.62
25.06.,Baadi T.,0,,,,,,"['1', '1', '2', '4']","['1', '5']",[],[],[],2.21
21.06.,Dlimi Y.,2,,,,,,"['3', '4', '6', '5']","['2', '3', '3', '4', '5', '4']",[],[],[],1.47
21.06.,Ratti L.,0,,,,,,"['2', '0']","['2', '0', '4', '2']",[],[],[],2.53
20.06.,Ratti L.,2,,,,,,"['4', '4', '6', '6']","['2', '3', '4', '3']",[],[],[],2.09
20.06.,Otegui J. B.,0,,,,,,"['3', '2', '6', '5']","['2', '0', '5', '5']",[],[],[],1.68
19.06.,Ratti L.,2,,,,,,"['2', '2', '4', '2', '6', '2']","['7', '5']",[],[],[],2.22
19.06.,Lalami Laaroussi Y.,0,,,,,,"['1', '0']",[],[],[],[],1.60
18.06.,Ratti L.,2,,,,,,[],"['1', '0', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],1.92
18.06.,Tammaro M.,1,,,,,,"['1', '0', '3', '0', '6', '1']",[],[],[],[],1.78
09.06.,Piraino G.,2,,,,,,6,5,63%,73% (43/59),43% (15/35),50% (3/6),36% (20/56),64% (21/33),54% (7/13),62% (58/94),46% (41/89),54% (99/183),9,0,79% (11/14),50% (7/14),64% (18/28),"['1', '0', '2', '3', '5', '4']","['6', '4']","['2', '0', '4', '0', '6', '0']",[],[],1.06
09.06.,Ratti L.,1,,,,,,3,3,63%,64% (36/56),36% (12/33),46% (6/13),27% (16/59),57% (20/35),50% (3/6),54% (48/89),38% (36/94),46% (84/183),1,0,50% (7/14),21% (3/14),36% (10/28),"['1', '1', '3', '1', '5', '5']",[],[],[],[],7.80
08.06.,Ratti L.,2,,,,,,1,3,77%,53% (31/59),44% (8/18),33% (3/9),40% (17/42),76% (19/25),70% (7/10),51% (39/77),54% (36/67),52% (75/144),8,0,45% (5/11),64% (7/11),55% (12/22),"['2', '2', '3', '3', '5', '5', '6', '6']","['1', '0', '4', '3', '5', '4']",[],[],[],5.65
08.06.,Pennaforti G.,0,,,,,,1,7,63%,60% (25/42),24% (6/25),30% (3/10),47% (28/59),56% (10/18),67% (6/9),46% (31/67),49% (38/77),48% (69/144),2,0,36% (4/11),55% (6/11),45% (10/22),"['2', '1', '3', '2', '4', '3', '6', '5']","['1', '1', '4', '4']",[],[],[],1.11
