Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  Australian Open (Australia) - Qualification,hard,header
WTA - SINGLES :  Australian Open (Australia) - Qualification,hard,header
WTA - SINGLES :  Australian Open (Australia) - Qualification,hard,header
08.01. 10:05,Montgomery R.,1,4,7^7,3,,,3,13,54%,75% (36/48),46% (19/41),44% (4/9),28% (19/67),45% (14/31),50% (3/6),32,52,56% (5/9),62% (55/89),34% (33/98),47% (88/187),2,0,67% (10/15),19% (3/16),42% (13/31),[],"['1', '1', '3', '1']","['3', '4']",[],[],1.65
08.01. 10:05,Stojanovic N.,2,6,6^5,6,,,1,0,68%,72% (48/67),55% (17/31),50% (3/6),25% (12/48),54% (22/41),56% (5/9),20,33,67% (8/12),66% (65/98),38% (34/89),53% (99/187),8,0,81% (13/16),33% (5/15),58% (18/31),"['1', '0']","['1', '0', '2', '3']","['4', '2', '5', '3']",[],[],2.25
07.01. 07:55,Montgomery R.,2,6,6,,,,5,2,62%,90% (26/29),50% (9/18),100% (2/2),40% (8/20),76% (13/17),100% (4/4),15,16,75% (3/4),74% (35/47),57% (21/37),67% (56/84),7,0,100% (8/8),57% (4/7),80% (12/15),"['4', '2', '6', '2']","['2', '0', '5', '1']",[],[],[],1.05
07.01. 07:55,Hercog P.,0,2,1,,,,0,3,54%,60% (12/20),24% (4/17),0% (0/4),10% (3/29),50% (9/18),0% (0/2),7,24,43% (3/7),43% (16/37),26% (12/47),33% (28/84),3,0,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],9.89
WTA - SINGLES :  Auckland (New Zealand),hard,header
04.01. 07:40,Montgomery R.,0,4,3,,,,5,6,62%,58% (25/43),35% (9/26),71% (10/14),24% (8/34),52% (12/23),50% (2/4),49% (34/69),35% (20/57),43% (54/126),2,0,56% (5/9),20% (2/10),37% (7/19),"['2', '3', '4', '5']",[],[],[],[],2.64
04.01. 07:40,Tauson C.,2,6,6,,,,7,2,60%,76% (26/34),48% (11/23),50% (2/4),42% (18/43),65% (17/26),29% (4/14),65% (37/57),51% (35/69),57% (72/126),8,0,80% (8/10),44% (4/9),63% (12/19),"['2', '0', '4', '2', '6', '4']","['5', '3']",[],[],[],1.49
03.01. 04:35,Montgomery R.,2,6,6,,,,13,2,65%,83% (30/36),47% (9/19),50% (1/2),37% (14/38),50% (13/26),43% (3/7),71% (39/55),42% (27/64),55% (66/119),5,0,90% (9/10),30% (3/10),60% (12/20),"['1', '0', '3', '2']","['2', '1']",[],[],[],2.23
03.01. 04:35,Pera B.,0,4,4,,,,5,5,59%,63% (24/38),50% (13/26),57% (4/7),17% (6/36),53% (10/19),50% (1/2),58% (37/64),29% (16/55),45% (53/119),5,0,70% (7/10),10% (1/10),40% (8/20),"['2', '2']",[],[],[],[],1.67
02.01. 08:20,Montgomery R.,2,6,6,,,,3,4,57%,85% (22/26),55% (11/20),0% (0/0),47% (18/38),50% (8/16),40% (4/10),72% (33/46),48% (26/54),59% (59/100),7,0,100% (8/8),50% (4/8),75% (12/16),"['2', '1', '4', '1']","['3', '2', '5', '2']",[],[],[],1.75
02.01. 08:20,Hibino N.,0,2,2,,,,1,3,70%,53% (20/38),50% (8/16),60% (6/10),15% (4/26),45% (9/20),0% (0/0),52% (28/54),28% (13/46),41% (41/100),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.08
31.12.2024,Montgomery R.,2,6,2,6,,,6,4,66%,67% (32/48),36% (9/25),50% (4/8),46% (28/61),70% (14/20),50% (7/14),56% (41/73),52% (42/81),54% (83/154),7,0,64% (7/11),58% (7/12),61% (14/23),"['1', '0', '4', '3', '6', '3']","['1', '1']","['2', '0', '4', '0', '6', '0']",[],[],1.37
31.12.2024,Hontama M.,1,3,6,0,,,0,5,75%,54% (33/61),30% (6/20),50% (7/14),33% (16/48),64% (16/25),50% (4/8),48% (39/81),44% (32/73),46% (71/154),3,0,42% (5/12),36% (4/11),39% (9/23),"['3', '3']","['1', '0', '2', '1', '5', '2']",[],[],[],3.10
CHALLENGER WOMEN - SINGLES :  Buenos Aires (Argentina),clay,header
26.11.2024,Montgomery R.,1,7,6^3,1,,,3,13,58%,54% (40/74),37% (20/54),64% (16/25),48% (34/71),39% (12/31),78% (7/9),47% (60/128),45% (46/102),46% (106/230),5,3,44% (7/16),47% (7/15),45% (14/31),"['2', '3', '4', '5', '6', '5']","['1', '0', '4', '1', '5', '2', '6', '5']",[],[],[],3.10
