Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,107/106,39/31,68/72,0/3,-,-
2024,8/7,3/2,5/5,-,-,-
2023,16/10,1/1,15/9,-,-,-
2022,6/5,-,6/5,-,-,-
2020,4/1,-,4/1,-,-,-
2019,11/19,8/8,3/10,0/1,-,-
2018,17/20,10/9,7/10,0/1,-,-
2017,22/25,10/7,12/17,0/1,-,-
2016,18/12,7/4,11/8,-,-,-
2015,3/3,-,3/3,-,-,-
2014,0/2,-,0/2,-,-,-
2013,2/2,-,2/2,-,-,-
