Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES M25 Koszalin (Poland),clay,header
ITF MEN - SINGLES M25+H Kassel (Germany),clay,header
CHALLENGER MEN - SINGLES Milan (Italy),clay,header
24.06.,Vatutin A.,0,,,,,,1,4,66%,63% (22/35),39% (7/18),75% (6/8),17% (4/23),56% (5/9),0% (0/1),55% (29/53),28% (9/32),45% (38/85),6,0,67% (4/6),0% (0/5),36% (4/11),[],[],[],[],[],0
24.06.,Ferreira Silva F.,1,,,,,,1,1,72%,83% (19/23),44% (4/9),100% (1/1),37% (13/35),61% (11/18),25% (2/8),72% (23/32),45% (24/53),55% (47/85),4,0,100% (5/5),33% (2/6),64% (7/11),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Poznan (Poland),clay,header
17.06.,Vatutin A.,0,,,,,,0,6,60%,47% (16/34),30% (7/23),33% (3/9),31% (8/26),40% (8/20),0% (0/5),40% (23/57),35% (16/46),38% (39/103),2,0,14% (1/7),0% (0/6),8% (1/13),[],[],[],[],[],0
17.06.,Garin C.,2,,,,,,4,3,57%,69% (18/26),60% (12/20),100% (5/5),53% (18/34),70% (16/23),67% (6/9),65% (30/46),60% (34/57),62% (64/103),8,0,100% (6/6),86% (6/7),92% (12/13),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Bratislava (Slovakia),clay,header
10.06.,Vatutin A.,0,,,,,,1,1,64%,66% (21/32),39% (7/18),50% (3/6),24% (10/42),57% (12/21),0% (0/1),56% (28/50),35% (22/63),44% (50/113),5,3,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],0
10.06.,Barrios Vera T.,2,,,,,,6,2,67%,76% (32/42),43% (9/21),100% (1/1),34% (11/32),61% (11/18),50% (3/6),65% (41/63),44% (22/50),56% (63/113),5,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Heilbronn (Germany),clay,header
03.06.,Vatutin A.,0,,,,,,4,2,60%,68% (23/34),52% (12/23),0% (0/3),17% (6/35),51% (21/41),14% (1/7),61% (35/57),36% (27/76),47% (62/133),3,0,70% (7/10),9% (1/11),38% (8/21),[],[],[],[],[],0
03.06.,Stricker D.,2,,,,,,7,2,46%,83% (29/35),49% (20/41),86% (6/7),32% (11/34),48% (11/23),100% (3/3),64% (49/76),39% (22/57),53% (71/133),7,0,91% (10/11),30% (3/10),62% (13/21),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Heilbronn (Germany) - Qualification,clay,header
02.06.,Vatutin A.,2,,,,,,2,4,67%,67% (31/46),43% (10/23),33% (2/6),44% (17/39),63% (17/27),56% (5/9),59% (41/69),52% (34/66),56% (75/135),7,0,64% (7/11),50% (5/10),57% (12/21),[],[],[],[],[],0
02.06.,Brunold M.,0,,,,,,3,4,59%,56% (22/39),37% (10/27),44% (4/9),33% (15/46),57% (13/23),67% (4/6),48% (32/66),41% (28/69),44% (60/135),3,0,50% (5/10),36% (4/11),43% (9/21),[],[],[],[],[],0
01.06.,Vatutin A.,2,,,,,,1,2,82%,72% (33/46),60% (6/10),100% (1/1),32% (9/28),52% (22/42),38% (3/8),70% (39/56),44% (31/70),56% (70/126),8,0,100% (9/9),30% (3/10),63% (12/19),[],[],[],[],[],0
01.06.,Tsitsipas Pe.,0,,,,,,5,4,40%,68% (19/28),48% (20/42),63% (5/8),28% (13/46),40% (4/10),0% (0/1),56% (39/70),30% (17/56),44% (56/126),2,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Oeiras 6 (Portugal),clay,header
13.05.,Vatutin A.,0,,,,,,0,1,75%,44% (23/52),47% (8/17),46% (6/13),44% (28/64),69% (9/13),38% (5/13),45% (31/69),48% (37/77),47% (68/146),3,0,36% (4/11),45% (5/11),41% (9/22),[],[],[],[],[],0
13.05.,Merida Aguilar D.,2,,,,,,1,4,83%,56% (36/64),31% (4/13),62% (8/13),56% (29/52),53% (9/17),54% (7/13),52% (40/77),55% (38/69),53% (78/146),7,0,55% (6/11),64% (7/11),59% (13/22),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Oeiras 6 (Portugal) - Qualification,clay,header
12.05.,Vatutin A.,2,,,,,,1,2,70%,60% (24/40),53% (9/17),67% (4/6),56% (10/18),80% (16/20),100% (6/6),58% (33/57),68% (26/38),62% (59/95),5,0,75% (6/8),86% (6/7),80% (12/15),[],[],[],[],[],0
12.05.,Fellin P. O.,0,,,,,,0,1,47%,44% (8/18),20% (4/20),0% (0/6),40% (16/40),47% (8/17),33% (2/6),32% (12/38),42% (24/57),38% (36/95),5,1,14% (1/7),25% (2/8),20% (3/15),[],[],[],[],[],0
11.05.,Vatutin A.,2,,,,,,0,0,66%,74% (20/27),57% (8/14),67% (2/3),63% (20/32),61% (11/18),55% (6/11),68% (28/41),62% (31/50),65% (59/91),8,0,86% (6/7),75% (6/8),80% (12/15),[],[],[],[],[],0
