Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,374/239,276/191,52/41,0/2,-,46/5
2024,58/11,38/7,8/4,-,-,12/0
2023,55/31,18/21,8/4,0/2,-,29/4
2022,50/33,43/29,2/3,-,-,5/1
2021,43/33,39/30,4/3,-,-,-
2020,6/7,6/7,-,-,-,-
2019,31/28,31/28,-,-,-,-
2018,40/25,40/25,-,-,-,-
2017,50/35,28/21,22/14,-,-,-
2016,17/22,10/10,7/12,-,-,-
2015,16/11,16/11,-,-,-,-
2014,8/3,7/2,1/1,-,-,-
