Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,49/44,17/20,1/2,31/22,-,-
2024,8/5,5/3,-,3/2,-,-
2023,16/10,2/1,-,14/9,-,-
2022,8/4,2/2,-,6/2,-,-
2021,1/6,1/4,-,0/2,-,-
2020,1/2,-,0/1,1/1,-,-
2019,6/6,3/3,-,3/3,-,-
2018,4/6,1/4,1/1,2/1,-,-
2017,1/3,1/2,-,0/1,-,-
2016,4/2,2/1,-,2/1,-,-
