Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,237/162,204/128,30/25,3/8,-,0/1
2024,28/20,28/20,-,-,-,-
2023,41/27,30/19,11/7,0/1,-,-
2022,30/27,25/18,4/7,1/1,-,0/1
2021,62/23,61/19,-,1/4,-,-
2020,9/12,5/8,4/4,-,-,-
2019,23/12,19/10,4/1,0/1,-,-
2018,16/11,8/5,7/5,1/1,-,-
2017,8/10,8/10,-,-,-,-
2016,8/11,8/11,-,-,-,-
2015,5/4,5/3,0/1,-,-,-
2014,7/5,7/5,-,-,-,-
