Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,39/30,19/13,20/16,0/1,-,-
2024,19/14,12/7,7/6,0/1,-,-
2023,10/8,3/3,7/5,-,-,-
2022,7/3,4/2,3/1,-,-,-
2021,3/3,-,3/3,-,-,-
2019,0/1,-,0/1,-,-,-
2017,0/1,0/1,-,-,-,-
