Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,268/164,25/16,232/121,7/6,0/6,4/15
2024,41/27,0/1,40/22,-,0/2,1/2
2023,30/35,5/6,17/18,7/3,0/4,1/4
2022,40/18,4/3,36/12,-,-,0/3
2021,17/8,10/4,7/3,0/1,-,-
2019,31/9,-,31/9,-,-,-
2018,21/15,-,21/13,-,-,0/2
2017,18/16,4/1,14/13,-,-,0/2
2016,42/15,-,41/12,0/2,-,1/1
2015,22/13,2/1,19/11,-,-,1/1
2014,2/3,-,2/3,-,-,-
2013,3/3,-,3/3,-,-,-
2012,1/2,-,1/2,-,-,-
