Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ATP - SINGLES :  Chengdu (China) - Qualification,hard,header
17.09. 14:05,Hong S. C.,0,4,1,,,,2,3,49%,75% (18/24),32% (8/25),56% (5/9),28% (7/25),32% (8/25),100% (1/1),6,34,100% (3/3),5,53% (26/49),30% (15/50),41% (41/99),2,50% (4/8),11% (1/9),29% (5/17),"['1', '2']",[],[],[],[],1.78
17.09. 14:05,Kachmazov A.,2,6,6,,,,2,1,50%,72% (18/25),68% (17/25),0% (0/1),25% (6/24),68% (17/25),44% (4/9),9,29,67% (4/6),7,70% (35/50),47% (23/49),59% (58/99),5,89% (8/9),50% (4/8),71% (12/17),"['2', '0', '6', '4']","['2', '0', '5', '1']",[],[],[],2.04
ATP - SINGLES :  Davis Cup - World Group I (World),-,header
CHALLENGER MEN - SINGLES :  Shanghai (China),hard,header
CHALLENGER MEN - SINGLES :  Shanghai (China),hard,header
04.09. 10:10,Hong S. C.,0,5,3,,,,3,1,55%,56% (20/36),40% (12/30),25% (2/8),38% (21/55),68% (13/19),40% (4/10),7,48% (32/66),46% (34/74),47% (66/140),2,40% (4/10),36% (4/11),38% (8/21),"['2', '3', '3', '4']","['2', '3', '3', '6']",[],[],[],1.78
04.09. 10:10,Svrcina D.,2,7,6,,,,0,4,74%,62% (34/55),32% (6/19),60% (6/10),44% (16/36),60% (18/30),75% (6/8),6,54% (40/74),52% (34/66),53% (74/140),5,64% (7/11),60% (6/10),62% (13/21),"['3', '1', '4', '2', '7', '5']","['2', '0']",[],[],[],1.97
03.09. 12:45,Hong S. C.,2,6^2,6,6,,,11,1,71%,64% (51/80),50% (16/32),67% (8/12),31% (21/67),62% (18/29),60% (6/10),9,60% (67/112),41% (39/96),51% (106/208),4,75% (12/16),38% (6/16),56% (18/32),"['2', '5', '4', '5']","['1', '1', '6', '4']","['5', '3', '6', '4']",[],[],1.92
03.09. 12:45,Wu Tung-Lin,1,7^7,4,4,,,4,3,70%,69% (46/67),38% (11/29),40% (4/10),36% (29/80),50% (16/32),33% (4/12),6,59% (57/96),40% (45/112),49% (102/208),3,63% (10/16),25% (4/16),44% (14/32),"['2', '0', '5', '1']","['1', '0']","['4', '5']",[],[],1.82
CHALLENGER MEN - SINGLES :  Zhangjiagang (China),hard,header
31.08. 08:40,Uchiyama Y.,1,6,6^6,4,,,7,1,64%,82% (40/49),57% (16/28),50% (1/2),31% (15/49),57% (20/35),67% (4/6),6,73% (56/77),42% (35/84),57% (91/161),4,92% (12/13),33% (4/12),64% (16/25),"['4', '2']","['1', '0']","['2', '0', '4', '0']",[],[],2.20
31.08. 08:40,Hong S. C.,1,3,7^8,0,,,8,4,58%,69% (34/49),43% (15/35),33% (2/6),18% (9/49),43% (12/28),50% (1/2),4,58% (49/84),27% (21/77),43% (70/161),3,67% (8/12),8% (1/13),36% (9/25),[],"['2', '2']",[],[],[],1.64
30.08. 08:45,Hong S. C.,2,5,6,6,,,10,5,51%,65% (34/52),63% (31/49),80% (8/10),37% (17/46),51% (22/43),45% (5/11),7,64% (65/101),44% (39/89),55% (104/190),3,86% (12/14),36% (5/14),61% (17/28),"['1', '0']","['2', '1', '5', '2']","['2', '1', '5', '2']",[],[],1.26
30.08. 08:45,Sun F.,1,7,2,2,,,0,4,52%,63% (29/46),49% (21/43),55% (6/11),35% (18/52),37% (18/49),20% (2/10),5,56% (50/89),36% (36/101),45% (86/190),3,64% (9/14),14% (2/14),39% (11/28),"['4', '4', '7', '5']",[],[],[],[],3.66
29.08. 10:30,Hong S. C.,2,6,6,,,,2,3,49%,81% (17/21),73% (16/22),100% (3/3),45% (10/22),65% (11/17),67% (4/6),11,77% (33/43),54% (21/39),66% (54/82),9,100% (8/8),57% (4/7),80% (12/15),"['4', '2', '6', '2']","['2', '0', '4', '0']",[],[],[],1.38
