Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
24.01.2024,Van Emburgh J.,0,,,,,,"['1', '0', '4', '5']","['1', '0']",[],[],[],1.28
17.01.2024,Papoe R. M.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['2', '0', '4', '0', '6', '0']",[],[],[],1.20
17.01.2024,Van Emburgh J.,0,,,,,,[],[],[],[],[],4.22
15.11.2023,Murgett F.,2,,,,,,"['2', '0', '5', '1']","['1', '0', '3', '0', '6', '1']",[],[],[],1.75
15.11.2023,Van Emburgh J.,0,,,,,,[],[],[],[],[],1.97
08.11.2023,Koenig L.,2,,,,,,"['4', '2']","['3', '2']",[],[],[],1.79
08.11.2023,Van Emburgh J.,0,,,,,,"['3', '4']",[],[],[],[],1.92
02.11.2023,Schachter N.,2,,,,,,"['4', '4', '6', '4']","['4', '2']",[],[],[],1.58
02.11.2023,Van Emburgh J.,0,,,,,,"['1', '0']",[],[],[],[],2.27
01.11.2023,Van Emburgh J.,2,,,,,,"['2', '1', '5', '2']","['4', '5']",[],[],[],1.94
01.11.2023,Manuel M.,0,,,,,,[],"['5', '3']",[],[],[],1.77
06.10.2023,Draxl L.,2,,,,,,"['4', '2', '6', '2']","['2', '0']",[],[],[],1.11
06.10.2023,Van Emburgh J.,0,,,,,,[],[],[],[],[],5.90
05.10.2023,Van Emburgh J.,2,,,,,,[],"['3', '1']","['2', '1']",[],[],3.22
05.10.2023,Corwin F.,1,,,,,,"['2', '1']",[],[],[],[],1.31
03.10.2023,Van Emburgh J.,2,,,,,,"['4', '5']",[],"['5', '4']",[],[],2.43
03.10.2023,Martin D.,1,,,,,,"['2', '0']",[],"['5', '5']",[],[],1.51
