Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
02.07.2024,Den Ouden G.,1,,,,,,"['2', '0', '5', '1']",[],[],[],[],1.10
02.07.2024,Metreveli A.,0,,,,,,[],[],[],[],[],6.04
19.05.2024,Stewart H.,2,,,,,,13,8,55%,75% (27/36),62% (18/29),0% (0/2),30% (16/54),66% (21/32),25% (3/12),69% (45/65),43% (37/86),54% (82/151),5,0,82% (9/11),27% (3/11),55% (12/22),"['3', '3', '6', '6']","['4', '3']",[],[],[],1.25
19.05.2024,Metreveli A.,0,,,,,,1,3,63%,70% (38/54),34% (11/32),75% (9/12),25% (9/36),38% (11/29),100% (2/2),57% (49/86),31% (20/65),46% (69/151),5,0,73% (8/11),18% (2/11),45% (10/22),"['2', '1', '6', '5']",[],[],[],[],3.76
20.08.2023,Debru G.,2,,,,,,1,3,62%,70% (23/33),55% (11/20),0% (0/2),43% (21/49),62% (16/26),56% (5/9),64% (34/53),49% (37/75),55% (71/128),80% (8/10),50% (5/10),65% (13/20),"['4', '2', '6', '2']","['2', '0', '3', '1', '7', '5']",[],[],[],1.07
20.08.2023,Metreveli A.,0,,,,,,2,3,65%,57% (28/49),38% (10/26),44% (4/9),30% (10/33),45% (9/20),100% (2/2),51% (38/75),36% (19/53),45% (57/128),50% (5/10),20% (2/10),35% (7/20),[],"['1', '2', '2', '3']",[],[],[],7.65
18.08.2023,Rehberg M. H.,2,,,,,,"['3', '1', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],-
18.08.2023,Metreveli A.,0,,,,,,[],[],[],[],[],-
17.08.2023,Metreveli A.,2,,,,,,"['2', '3']","['2', '0']",[],[],[],1.86
17.08.2023,Wiskandt M.,0,,,,,,"['2', '0']","['3', '4']",[],[],[],1.86
16.08.2023,Metreveli A.,2,,,,,,"['1', '1', '3', '3']","['2', '0', '4', '0']","['1', '2', '2', '3', '3', '4', '5', '4']",[],[],-
16.08.2023,Donald M.,1,,,,,,"['1', '0', '3', '2', '4', '3']",[],"['2', '0', '3', '1', '4', '2']",[],[],-
11.08.2023,Schnaitter J.,2,,,,,,"['3', '1']","['1', '0', '5', '2']",[],[],[],-
11.08.2023,Metreveli A.,0,,,,,,"['2', '3']",[],[],[],[],-
10.08.2023,Metreveli A.,2,,,,,,"['2', '1', '5', '2']","['1', '0', '3', '0']",[],[],[],1.92
10.08.2023,Ramskogler G.,0,,,,,,"['3', '5']",[],[],[],[],1.79
09.08.2023,Metreveli A.,2,,,,,,"['2', '0']","['1', '0', '5', '2']",[],[],[],-
09.08.2023,Emesz B.,0,,,,,,[],"['3', '5']",[],[],[],-
30.07.2023,Ajdukovic D.,2,,,,,,2,0,59%,88% (23/26),67% (12/18),100% (2/2),38% (12/32),67% (12/18),50% (4/8),80% (35/44),48% (24/50),63% (59/94),100% (8/8),50% (4/8),75% (12/16),"['2', '0', '6', '2']","['4', '2', '6', '2']",[],[],[],1.05
30.07.2023,Metreveli A.,0,,,,,,2,2,64%,63% (20/32),33% (6/18),50% (4/8),12% (3/26),33% (6/18),0% (0/2),52% (26/50),20% (9/44),37% (35/94),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],8.65
27.07.2023,Paty D.,0,,,,,,[],[],[],[],[],1.65
27.07.2023,Metreveli A.,0,,,,,,"['2', '0', '4', '0']",[],[],[],[],2.13
26.07.2023,Metreveli A.,2,,,,,,"['3', '3', '5', '3', '7', '5']",[],"['2', '0', '3', '1', '6', '4']",[],[],-
26.07.2023,Halfinger R.,1,,,,,,"['2', '1', '4', '5']","['2', '1', '5', '2']","['1', '2', '3', '4']",[],[],-
13.07.2023,Gulin S.,2,,,,,,"['2', '0', '4', '0', '5', '1']","['1', '0', '3', '0', '6', '3']",[],[],[],1.08
13.07.2023,Metreveli A.,0,,,,,,"['1', '4']","['2', '4']",[],[],[],6.60
12.07.2023,Metreveli A.,2,,,,,,"['6', '4']","['2', '0', '3', '1', '5', '1']",[],[],[],10.10
12.07.2023,Barranco Cosano J.,0,,,,,,[],"['1', '2']",[],[],[],1.02
04.07.2023,Marysko V.,2,,,,,,"['3', '1']",[],"['1', '1', '2', '2', '6', '4']",[],[],-
04.07.2023,Metreveli A.,1,,,,,,"['4', '5']","['4', '2']","['1', '0', '2', '1']",[],[],-
28.06.2023,Visker N.,2,,,,,,[],"['3', '5', '5', '5']","['2', '1', '4', '1', '6', '1']",[],[],1.93
28.06.2023,Metreveli A.,1,,,,,,"['1', '0', '3', '0', '5', '0']","['3', '2', '5', '2']",[],[],[],1.78
