Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,91/86,81/75,10/10,-,-,0/1
2024,21/18,16/14,5/4,-,-,-
2023,40/27,40/25,0/2,-,-,-
2022,24/20,19/16,5/4,-,-,-
2021,5/9,5/9,-,-,-,-
2020,1/5,1/4,-,-,-,0/1
2019,0/7,0/7,-,-,-,-
