Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,243/160,168/113,29/15,43/25,1/1,2/6
2024,19/26,19/25,-,-,-,0/1
2023,38/32,30/27,-,6/4,-,2/1
2022,36/30,27/15,2/3,6/8,1/1,0/3
2021,40/21,23/12,9/4,8/5,-,-
2020,16/8,5/5,6/1,5/2,-,-
2019,31/20,19/14,6/4,6/2,-,-
2018,33/11,24/8,-,9/3,-,-
2017,22/9,19/6,3/2,-,-,0/1
2016,3/1,-,-,3/1,-,-
2015,5/2,2/1,3/1,-,-,-
