Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,135/42,109/26,22/12,1/2,3/2,-
2024,17/10,8/5,8/4,-,1/1,-
2023,52/9,42/4,8/4,-,2/1,-
2022,56/11,51/9,5/2,-,-,-
2021,3/3,2/2,1/1,-,-,-
2020,6/7,6/6,0/1,-,-,-
2019,1/2,-,-,1/2,-,-
