Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,86/59,56/33,17/13,12/12,-,1/1
2024,15/6,15/6,-,-,-,-
2023,16/8,12/5,4/3,-,-,-
2022,15/7,11/5,-,4/2,-,-
2021,1/5,0/1,0/1,1/3,-,-
2020,9/6,3/3,-,5/2,-,1/1
2019,15/17,8/7,5/6,2/4,-,-
2018,15/7,7/4,8/3,-,-,-
2017,0/3,0/2,-,0/1,-,-
