Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,333/278,78/78,160/109,80/77,13/10,2/4
2024,13/18,3/9,10/8,-,0/1,-
2023,38/38,3/10,13/12,21/12,1/4,-
2022,43/33,12/4,14/10,8/15,9/4,-
2021,35/31,3/6,14/12,15/12,3/1,-
2020,16/10,2/1,1/4,12/4,-,1/1
2019,29/20,2/4,17/11,10/5,-,-
2018,37/26,14/11,21/9,2/6,-,-
2017,25/29,8/9,13/13,4/6,-,0/1
2016,33/28,16/10,13/8,3/8,-,1/2
2015,44/30,11/9,30/15,3/6,-,-
2014,17/12,1/2,14/7,2/3,-,-
2013,3/3,3/3,-,-,-,-
