Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,50/63,46/46,3/10,0/3,-,1/4
2024,18/23,17/16,0/2,0/1,-,1/4
2023,23/21,21/17,2/4,-,-,-
2022,8/14,7/8,1/4,0/2,-,-
2021,1/5,1/5,-,-,-,-
