Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
02.04.,Edmund K.,0,,,,,,"['3', '1', '6', '6']","['2', '3']",[],[],[],1.51
03.11.2024,Rola B.,2,,,,,,9,4,63%,77% (34/44),54% (14/26),75% (3/4),24% (9/37),44% (12/27),33% (2/6),69% (48/70),33% (21/64),51% (69/134),7,0,91% (10/11),20% (2/10),57% (12/21),"['5', '3']","['4', '3']",[],[],[],2.81
03.11.2024,Edmund K.,0,,,,,,8,1,58%,76% (28/37),56% (15/27),67% (4/6),23% (10/44),46% (12/26),25% (1/4),67% (43/64),31% (22/70),49% (65/134),3,0,80% (8/10),9% (1/11),43% (9/21),[],"['5', '5']",[],[],[],1.40
29.10.2024,Kasnikowski M.,2,,,,,,4,5,55%,67% (35/52),52% (22/42),79% (11/14),37% (20/54),54% (28/52),26% (5/19),61% (57/94),45% (48/106),53% (105/200),5,0,79% (11/14),36% (5/14),57% (16/28),"['1', '2']","['1', '0', '4', '3']","['3', '2', '5', '2']",[],[],1.93
29.10.2024,Edmund K.,1,,,,,,9,4,51%,63% (34/54),46% (24/52),74% (14/19),33% (17/52),48% (20/42),21% (3/14),55% (58/106),39% (37/94),48% (95/200),5,0,64% (9/14),21% (3/14),43% (12/28),"['2', '0', '6', '4']","['2', '2']",[],[],[],1.80
28.10.2024,Edmund K.,2,,,,,,3,1,61%,92% (23/25),81% (13/16),0% (0/0),40% (20/50),55% (16/29),27% (3/11),88% (36/41),46% (36/79),60% (72/120),6,0,100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['1', '0', '3', '0']",[],[],[],1.26
28.10.2024,Kirchheimer S.,0,,,,,,5,1,63%,60% (30/50),45% (13/29),73% (8/11),8% (2/25),19% (3/16),0% (0/0),54% (43/79),12% (5/41),40% (48/120),4,2,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.63
28.10.2024,Edmund K.,2,,,,,,2,2,58%,73% (33/45),63% (20/32),86% (6/7),31% (17/55),57% (16/28),18% (2/11),69% (53/77),40% (33/83),54% (86/160),6,0,91% (10/11),18% (2/11),55% (12/22),"['6', '4']","['3', '3']",[],[],[],1.14
28.10.2024,Von der Schulenburg J.,0,,,,,,4,5,66%,69% (38/55),43% (12/28),82% (9/11),27% (12/45),38% (12/32),14% (1/7),60% (50/83),31% (24/77),46% (74/160),4,3,82% (9/11),9% (1/11),45% (10/22),[],"['3', '2']",[],[],[],5.18
24.10.2024,Smith C.,2,,,,,,8,2,66%,82% (32/39),70% (14/20),50% (1/2),31% (13/42),52% (14/27),67% (2/3),78% (46/59),39% (27/69),57% (73/128),7,0,91% (10/11),18% (2/11),55% (12/22),[],"['2', '0', '6', '4']",[],[],[],2.29
24.10.2024,Edmund K.,0,,,,,,1,1,61%,69% (29/42),48% (13/27),33% (1/3),18% (7/39),30% (6/20),50% (1/2),61% (42/69),22% (13/59),43% (55/128),3,0,82% (9/11),9% (1/11),45% (10/22),[],"['1', '2']",[],[],[],1.58
22.10.2024,Edmund K.,2,,,,,,9,5,59%,76% (44/58),53% (21/40),67% (4/6),33% (23/70),64% (21/33),55% (6/11),66% (65/98),43% (44/103),54% (109/201),8,0,86% (12/14),40% (6/15),62% (18/29),"['3', '1']","['2', '1', '4', '1']","['2', '1', '4', '1', '6', '1']",[],[],2.27
22.10.2024,Kasnikowski M.,1,,,,,,10,4,68%,67% (47/70),36% (12/33),45% (5/11),24% (14/58),48% (19/40),33% (2/6),57% (59/103),34% (33/98),46% (92/201),2,0,60% (9/15),14% (2/14),38% (11/29),"['2', '3']","['3', '5']",[],[],[],1.59
18.10.2024,Cornut-Chauvinc A.,2,,,,,,12,1,61%,84% (36/43),63% (17/27),100% (4/4),28% (10/36),40% (16/40),17% (1/6),76% (53/70),34% (26/76),54% (79/146),8,0,100% (12/12),8% (1/12),54% (13/24),"['6', '5']",[],[],[],[],2.50
18.10.2024,Edmund K.,0,,,,,,3,4,47%,72% (26/36),60% (24/40),83% (5/6),16% (7/43),37% (10/27),0% (0/4),66% (50/76),24% (17/70),46% (67/146),2,1,92% (11/12),0% (0/12),46% (11/24),[],[],[],[],[],1.48
17.10.2024,Edmund K.,2,,,,,,9,4,56%,76% (34/45),51% (18/35),25% (1/4),29% (14/49),77% (17/22),71% (5/7),65% (52/80),44% (31/71),55% (83/151),8,0,79% (11/14),38% (5/13),59% (16/27),"['1', '1']","['1', '1', '4', '2']","['3', '2', '5', '2']",[],[],1.86
17.10.2024,Escoffier A.,1,,,,,,7,5,69%,71% (35/49),23% (5/22),29% (2/7),24% (11/45),49% (17/35),75% (3/4),56% (40/71),35% (28/80),45% (68/151),2,0,62% (8/13),21% (3/14),41% (11/27),"['1', '0', '4', '3']","['1', '0']",[],[],[],1.86
15.10.2024,Edmund K.,2,,,,,,1,0,60%,73% (24/33),64% (14/22),86% (6/7),45% (19/42),53% (16/30),33% (4/12),69% (38/55),49% (35/72),57% (73/127),6,0,89% (8/9),44% (4/9),67% (12/18),"['3', '1']","['1', '2', '4', '3', '6', '3']",[],[],[],1.50
15.10.2024,Paul J.,0,,,,,,3,2,58%,55% (23/42),47% (14/30),67% (8/12),27% (9/33),36% (8/22),14% (1/7),51% (37/72),31% (17/55),43% (54/127),4,2,56% (5/9),11% (1/9),33% (6/18),[],"['2', '0']",[],[],[],2.48
14.10.2024,Edmund K.,2,,,,,,12,1,59%,80% (48/60),61% (25/41),67% (2/3),25% (14/55),46% (22/48),50% (3/6),72% (73/101),35% (36/103),53% (109/204),7,2,94% (15/16),19% (3/16),56% (18/32),[],"['3', '4']","['4', '2', '6', '2']",[],[],1.13
14.10.2024,Pavel B.,1,,,,,,7,7,53%,75% (41/55),54% (26/48),50% (3/6),20% (12/60),39% (16/41),33% (1/3),65% (67/103),28% (28/101),47% (95/204),3,0,81% (13/16),6% (1/16),44% (14/32),[],"['4', '2']",[],[],[],5.45
13.10.2024,Edmund K.,2,,,,,,4,1,64%,75% (24/32),56% (10/18),0% (0/1),35% (12/34),63% (20/32),57% (4/7),68% (34/50),48% (32/66),57% (66/116),5,0,89% (8/9),44% (4/9),67% (12/18),"['2', '0']","['2', '1', '4', '1', '6', '3']",[],[],[],1.05
13.10.2024,Raquillet L.,0,,,,,,3,4,52%,65% (22/34),38% (12/32),43% (3/7),25% (8/32),44% (8/18),100% (1/1),52% (34/66),32% (16/50),43% (50/116),5,0,56% (5/9),11% (1/9),33% (6/18),[],"['3', '5']",[],[],[],8.65
21.09.2024,Nakagawa N.,2,,,,,,6,2,53%,56% (31/55),48% (23/48),50% (5/10),20% (7/35),53% (23/43),80% (4/5),52% (54/103),38% (30/78),46% (84/181),6,0,62% (8/13),31% (4/13),46% (12/26),"['3', '2', '4', '3']",[],"['3', '1', '6', '2']",[],[],3.54
21.09.2024,Edmund K.,1,,,,,,4,5,45%,80% (28/35),47% (20/43),20% (1/5),44% (24/55),52% (25/48),50% (5/10),62% (48/78),48% (49/103),54% (97/181),4,1,69% (9/13),38% (5/13),54% (14/26),"['3', '3', '4', '4']","['1', '0', '3', '0', '5', '0']",[],[],[],1.27
20.09.2024,Edmund K.,2,,,,,,6,2,48%,92% (24/26),61% (17/28),80% (4/5),32% (11/34),70% (14/20),57% (4/7),76% (41/54),46% (25/54),61% (66/108),8,0,90% (9/10),44% (4/9),68% (13/19),"['4', '4', '7', '5']","['2', '0', '5', '1']",[],[],[],1.74
20.09.2024,Shelbayh A.,0,,,,,,1,5,63%,68% (23/34),30% (6/20),43% (3/7),8% (2/26),39% (11/28),20% (1/5),54% (29/54),24% (13/54),39% (42/108),2,0,56% (5/9),10% (1/10),32% (6/19),"['3', '2']",[],[],[],[],2.00
19.09.2024,Edmund K.,2,,,,,,6,4,56%,88% (30/34),37% (10/27),75% (3/4),40% (8/20),52% (14/27),67% (4/6),66% (40/61),47% (22/47),57% (62/108),5,0,89% (8/9),44% (4/9),67% (12/18),"['3', '1']","['2', '1', '5', '2', '6', '3']",[],[],[],2.56
19.09.2024,Stricker D.,0,,,,,,2,4,43%,60% (12/20),48% (13/27),33% (2/6),12% (4/34),63% (17/27),25% (1/4),53% (25/47),34% (21/61),43% (46/108),5,2,56% (5/9),11% (1/9),33% (6/18),[],"['3', '5']",[],[],[],1.48
17.09.2024,Edmund K.,2,,,,,,6,3,52%,81% (25/31),66% (19/29),75% (3/4),24% (8/33),60% (24/40),25% (3/12),73% (44/60),44% (32/73),57% (76/133),7,0,90% (9/10),33% (3/9),63% (12/19),"['3', '1', '5', '1']","['5', '4']",[],[],[],2.96
17.09.2024,Wolf J.J.,0,,,,,,5,3,45%,76% (25/33),40% (16/40),75% (9/12),19% (6/31),34% (10/29),25% (1/4),56% (41/73),27% (16/60),43% (57/133),3,0,67% (6/9),10% (1/10),37% (7/19),[],"['5', '5']",[],[],[],1.37
16.09.2024,Edmund K.,2,,,,,,4,2,48%,82% (23/28),67% (20/30),0% (0/0),36% (19/53),59% (16/27),30% (3/10),74% (43/58),44% (35/80),57% (78/138),8,0,100% (9/9),33% (3/9),67% (12/18),[],"['2', '0', '4', '0', '6', '0']",[],[],[],1.45
16.09.2024,Zink T.,0,,,,,,8,1,66%,64% (34/53),41% (11/27),70% (7/10),18% (5/28),33% (10/30),0% (0/0),56% (45/80),26% (15/58),43% (60/138),2,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.66
15.09.2024,Edmund K.,2,,,,,,9,2,51%,86% (32/37),56% (20/36),50% (1/2),18% (7/40),57% (28/49),38% (3/8),71% (52/73),39% (35/89),54% (87/162),6,0,92% (12/13),21% (3/14),56% (15/27),[],"['2', '0', '6', '2']","['6', '4']",[],[],1.42
15.09.2024,Neff A.,1,,,,,,9,6,45%,83% (33/40),43% (21/49),63% (5/8),14% (5/37),44% (16/36),50% (1/2),61% (54/89),29% (21/73),46% (75/162),4,2,79% (11/14),8% (1/13),44% (12/27),"['5', '3']",[],[],[],[],2.76
05.09.2024,Cilic M.,2,,,,,,19,3,65%,76% (32/42),43% (10/23),75% (6/8),34% (12/35),60% (21/35),50% (5/10),65% (42/65),47% (33/70),56% (75/135),9,0,80% (8/10),50% (5/10),65% (13/20),"['2', '1', '4', '1', '5', '2']","['2', '3', '6', '5']",[],[],[],1.20
05.09.2024,Edmund K.,0,,,,,,5,5,50%,66% (23/35),40% (14/35),50% (5/10),24% (10/42),57% (13/23),25% (2/8),53% (37/70),35% (23/65),44% (60/135),1,0,50% (5/10),20% (2/10),35% (7/20),"['2', '4']","['2', '0']",[],[],[],4.33
03.09.2024,Edmund K.,2,,,,,,5,0,65%,81% (26/32),76% (13/17),100% (2/2),39% (13/33),57% (13/23),43% (3/7),80% (39/49),46% (26/56),62% (65/105),5,0,113% (9/8),38% (3/8),71% (12/17),"['6', '4']","['2', '0', '4', '0']",[],[],[],2.66
03.09.2024,Escoffier A.,0,,,,,,10,4,59%,61% (20/33),43% (10/23),57% (4/7),19% (6/32),24% (4/17),0% (0/2),54% (30/56),20% (10/49),38% (40/105),5,1,63% (5/8),0% (0/9),31% (5/16),[],[],[],[],[],1.45
02.09.2024,Edmund K.,2,,,,,,3,1,57%,86% (24/28),67% (14/21),0% (0/0),33% (16/48),63% (10/16),30% (3/10),78% (38/49),41% (26/64),57% (64/113),6,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0', '4', '1']","['2', '1']",[],[],[],1.24
02.09.2024,Vylegzhanin N.,0,,,,,,7,3,75%,67% (32/48),38% (6/16),70% (7/10),14% (4/28),33% (7/21),0% (0/0),59% (38/64),22% (11/49),43% (49/113),4,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.85
01.09.2024,Edmund K.,2,,,,,,7,5,45%,96% (25/26),44% (14/32),75% (3/4),43% (13/30),50% (16/32),57% (4/7),67% (39/58),47% (29/62),57% (68/120),8,0,89% (8/9),40% (4/10),63% (12/19),"['3', '2', '5', '4']","['2', '1', '6', '3']",[],[],[],1.11
01.09.2024,Tailleu P. A.,0,,,,,,3,4,48%,57% (17/30),50% (16/32),43% (3/7),4% (1/26),56% (18/32),25% (1/4),53% (33/62),33% (19/58),43% (52/120),2,0,60% (6/10),11% (1/9),37% (7/19),"['4', '4']",[],[],[],[],6.11
27.08.2024,Marie J.,2,,,,,,3,0,79%,77% (23/30),75% (6/8),50% (1/2),0 km/h,0 km/h,48% (16/33),57% (12/21),63% (5/8),76% (29/38),52% (28/54),62% (57/92),7,0,88% (7/8),56% (5/9),71% (12/17),"['4', '3', '5', '4']","['2', '1', '4', '1', '6', '1']",[],[],[],2.03
27.08.2024,Edmund K.,0,,,,,,4,3,61%,52% (17/33),43% (9/21),38% (3/8),0 km/h,0 km/h,23% (7/30),25% (2/8),50% (1/2),48% (26/54),24% (9/38),38% (35/92),3,1,44% (4/9),13% (1/8),29% (5/17),"['4', '4']",[],[],[],[],1.73
26.08.2024,Edmund K.,2,,,,,,7,2,66%,74% (29/39),45% (9/20),50% (2/4),0 km/h,0 km/h,36% (10/28),53% (17/32),67% (4/6),64% (38/59),45% (27/60),55% (65/119),4,0,80% (8/10),44% (4/9),63% (12/19),"['1', '1', '2', '2', '4', '2']","['3', '2']",[],[],[],1.38
26.08.2024,Gautier A.,0,,,,,,8,5,47%,64% (18/28),47% (15/32),33% (2/6),0 km/h,0 km/h,26% (10/39),55% (11/20),50% (2/4),55% (33/60),36% (21/59),45% (54/119),6,2,56% (5/9),20% (2/10),37% (7/19),"['1', '0', '2', '1']",[],[],[],[],2.93
15.08.2024,Gueymard Wayenburg S.,2,,,,,,"['3', '1']","['1', '2', '4', '3']","['1', '0', '4', '1']",[],[],2.02
15.08.2024,Edmund K.,1,,,,,,[],"['2', '0', '5', '5', '7', '5']",[],[],[],1.72
