Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,27/27,21/17,1/4,5/6,-,-
2024,21/17,17/13,1/4,3/0,-,-
2023,5/7,4/3,-,1/4,-,-
2022,0/2,0/1,-,0/1,-,-
2021,1/1,-,-,1/1,-,-
