Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,228/106,24/19,106/43,80/30,17/13,1/1
2024,30/18,5/7,17/9,-,8/2,-
2023,34/15,3/3,15/8,15/3,-,1/1
2022,46/20,2/2,12/6,26/8,6/4,-
2021,22/16,7/5,6/6,7/3,2/2,-
2020,19/9,-,2/1,17/8,-,-
2019,41/17,-,30/10,10/4,1/3,-
2018,31/9,7/2,21/2,3/3,0/2,-
2017,5/2,-,3/1,2/1,-,-
