Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,63/57,7/10,55/45,0/1,1/1,-
2024,22/18,-,22/18,-,-,-
2023,18/16,0/1,18/15,-,-,-
2022,19/16,4/4,14/11,-,1/1,-
2019,4/7,3/5,1/1,0/1,-,-
