Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,37/54,26/44,10/9,1/1,-,-
2024,10/20,8/16,2/4,-,-,-
2023,24/25,17/20,6/4,1/1,-,-
2022,3/5,1/4,2/1,-,-,-
2021,0/1,0/1,-,-,-,-
2017,0/1,0/1,-,-,-,-
2016,0/2,0/2,-,-,-,-
