Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,90/72,4/3,77/65,3/1,2/2,4/1
2024,16/11,2/2,14/9,-,-,-
2023,28/21,-,19/17,3/1,2/2,4/1
2022,12/11,2/1,10/10,-,-,-
2021,16/12,-,16/12,-,-,-
2020,18/17,-,18/17,-,-,-
